PANID	WEEK	UNITS	OUTLET	DOLLARS	IRI_KEY	COLUPC
3134650	1134	1	GR	2.29	264075	13500055902
1132282	1117	1	GR	2.99	213290	13500055903
1202275	1126	1	GR	2.99	213290	13500055903
1244376	1121	1	GR	2.99	213290	13500055903
1307769	1118	2	GR	5.98	213290	13500055903
1408161	1152	1	GR	2.99	213290	13500055903
1194639	1136	1	GR	2.99	648764	13500055903
1317040	1120	1	GR	2.99	648764	13500055903
1108886	1123	1	GR	2.99	652159	13500055903
1134114	1118	1	GR	2.99	652159	13500055903
1134114	1118	1	GR	2.99	652159	13500055903
1138255	1124	1	GR	2.99	652159	13500055903
1140095	1146	1	GR	2.99	652159	13500055903
1141960	1145	1	GR	2.99	652159	13500055903
1213868	1146	1	GR	2.99	652159	13500055903
1249821	1145	2	GR	5.98	652159	13500055903
1306001	1162	1	GR	3.49	652159	13500055903
1320226	1124	1	GR	2.99	652159	13500055903
1320226	1124	1	GR	2.99	652159	13500055903
1402834	1136	2	GR	5.98	652159	13500055903
1402834	1146	1	GR	2.99	652159	13500055903
1402834	1160	1	GR	3.49	652159	13500055903
1402834	1162	1	GR	3.49	652159	13500055903
1804690	1144	1	GR	2.99	652159	13500055903
1804690	1144	1	GR	2.99	652159	13500055903
1809079	1151	2	GR	5.98	652159	13500055903
1811513	1144	1	GR	2.99	652159	13500055903
1304303	1148	1	GR	2.99	248128	13500055903
3359653	1148	1	GR	2.88	233779	13500055903
3800292	1154	1	GR	2.88	233779	13500055903
3820076	1150	1	GR	2.88	233779	13500055903
3379511	1153	1	GR	2.49	257871	13500055903
3393728	1147	1	GR	2.49	257871	13500055903
1118992	1142	1	GR	2.99	213290	13500055905
1138933	1150	2	GR	5.98	213290	13500055905
1142273	1151	1	GR	2.99	213290	13500055905
1142687	1121	1	GR	2.99	213290	13500055905
1201616	1119	1	GR	2.99	648764	13500055905
1802132	1164	1	GR	3.29	648764	13500055905
1182873	1136	1	GR	2.99	234140	13500055905
1224147	1124	1	GR	2.99	234140	13500055905
1108886	1123	1	GR	2.99	652159	13500055905
1127068	1126	1	GR	2.99	652159	13500055905
1127068	1137	1	GR	2.99	652159	13500055905
1127969	1131	1	GR	2.99	652159	13500055905
1139022	1124	1	GR	2.99	652159	13500055905
1139287	1145	2	GR	5.98	652159	13500055905
1141960	1145	1	GR	2.99	652159	13500055905
1145060	1136	2	GR	5.98	652159	13500055905
1183756	1130	1	GR	2.99	652159	13500055905
1206169	1127	1	GR	2.99	652159	13500055905
1213785	1144	1	GR	2.99	652159	13500055905
1213785	1159	1	GR	3.49	652159	13500055905
1226365	1118	1	GR	2.99	652159	13500055905
1306001	1162	3	GR	10.47	652159	13500055905
1312397	1125	1	GR	2.99	652159	13500055905
1313783	1162	1	GR	3.49	652159	13500055905
1316844	1118	1	GR	2.99	652159	13500055905
1400093	1162	2	GR	6.98	652159	13500055905
1403683	1117	1	GR	2.99	652159	13500055905
1404657	1114	1	GR	2.99	652159	13500055905
1405084	1141	1	GR	2.99	652159	13500055905
1405266	1118	1	GR	2.99	652159	13500055905
1809079	1117	1	GR	2.99	652159	13500055905
1809079	1117	1	GR	2.99	652159	13500055905
3300830	1142	1	GR	2.29	264075	13500055905
3395525	1124	1	GR	2.29	264075	13500055905
3837807	1132	2	GR	4.58	264075	13500055905
3135848	1146	1	GR	2.88	233779	13500055905
3800292	1154	1	GR	2.88	233779	13500055905
3111344	1144	1	GR	2.49	257871	13500055905
3831255	1148	1	GR	2.49	257871	13500055905
1142687	1121	1	GR	2.99	213290	13500055910
1207043	1145	1	GR	2.99	213290	13500055910
1117044	1115	4	GR	11.96	648764	13500055910
1194639	1136	1	GR	2.99	648764	13500055910
1197186	1120	1	GR	2.99	648764	13500055910
1325928	1141	1	GR	2.99	648764	13500055910
1224147	1124	1	GR	2.99	234140	13500055910
1127340	1127	1	GR	2.99	652159	13500055910
1127340	1127	1	GR	2.99	652159	13500055910
1127969	1131	1	GR	2.99	652159	13500055910
1182121	1118	1	GR	2.99	652159	13500055910
1213785	1144	1	GR	2.99	652159	13500055910
1319475	1118	1	GR	2.99	652159	13500055910
1403519	1139	1	GR	2.99	652159	13500055910
1807156	1163	2	GR	6.98	652159	13500055910
1809079	1135	2	GR	5.98	652159	13500055910
1809079	1157	1	GR	3.49	652159	13500055910
1809392	1130	1	GR	2.99	652159	13500055910
3817387	1165	1	GR	1.99	257871	13500055910
3818856	1129	1	GR	2.79	257871	13500055910
1141929	1115	2	GR	5.98	213290	13500055911
1148346	1146	1	GR	2.99	213290	13500055911
1193631	1119	2	GR	5.98	213290	13500055911
1194530	1130	1	GR	2.99	213290	13500055911
1198309	1146	1	GR	2.99	213290	13500055911
1246231	1146	1	GR	2.99	213290	13500055911
1215566	1157	1	GR	2.99	648764	13500055911
1129205	1149	1	GR	3.49	234140	13500055911
1308627	1119	1	GR	2.99	234140	13500055911
1801928	1118	1	GR	2.99	234140	13500055911
1801928	1118	1	GR	2.99	234140	13500055911
1112219	1151	1	GR	2.99	652159	13500055911
1133553	1164	1	GR	3.49	652159	13500055911
1138255	1124	1	GR	2.99	652159	13500055911
1182121	1118	1	GR	2.99	652159	13500055911
1183756	1131	2	GR	5.98	652159	13500055911
1194639	1150	2	GR	5.98	652159	13500055911
1204636	1135	1	GR	2.99	652159	13500055911
1310615	1150	1	GR	2.99	652159	13500055911
1310615	1150	1	GR	2.99	652159	13500055911
1313346	1136	1	GR	2.99	652159	13500055911
1319475	1118	1	GR	2.99	652159	13500055911
1402834	1119	1	GR	2.99	652159	13500055911
1402834	1119	1	GR	2.99	652159	13500055911
1402834	1122	2	GR	5.98	652159	13500055911
1402834	1125	1	GR	2.99	652159	13500055911
1402834	1125	1	GR	2.99	652159	13500055911
1402834	1140	1	GR	2.99	652159	13500055911
1402834	1140	1	GR	2.99	652159	13500055911
1402834	1143	1	GR	2.99	652159	13500055911
1402834	1144	1	GR	2.99	652159	13500055911
1402834	1148	1	GR	2.99	652159	13500055911
1402834	1151	1	GR	2.99	652159	13500055911
1402834	1151	1	GR	2.99	652159	13500055911
1402834	1155	1	GR	3.49	652159	13500055911
1402834	1155	1	GR	3.49	652159	13500055911
1403519	1154	1	GR	2.99	652159	13500055911
3339028	1146	1	GR	2.77	233779	13500055911
3342683	1154	2	GR	5.54	233779	13500055911
1115238	1129	1	GR	1.95	652159	13500055926
1115808	1130	1	GR	1.95	652159	13500055926
1138339	1130	1	GR	1.95	652159	13500055926
1204453	1127	1	GR	1.95	652159	13500055926
1212936	1130	1	GR	1.95	652159	13500055926
1215434	1127	1	GR	1.95	652159	13500055926
1307579	1127	1	GR	1.95	652159	13500055926
1308338	1122	1	GR	1.95	652159	13500055926
1313783	1131	1	GR	1.95	652159	13500055926
1809079	1127	1	GR	1.95	652159	13500055926
1811513	1124	1	GR	1.95	652159	13500055926
1115808	1130	1	GR	1.95	652159	13500055927
1131730	1123	1	GR	1.95	652159	13500055927
1134148	1126	3	GR	5.85	652159	13500055927
1148007	1129	1	GR	1.95	652159	13500055927
1320176	1124	1	GR	1.95	652159	13500055927
1401638	1129	1	GR	1.95	652159	13500055927
1804690	1124	1	GR	1.95	652159	13500055927
1813147	1157	1	GR	1.95	652159	13500055927
1127985	1128	1	GR	1.99	213290	13500057800
3343053	1151	1	GR	1.28	233779	13500057800
3813527	1154	2	GR	2.56	233779	13500057800
3361808	1129	1	GR	1.43	257871	13500057800
3825109	1134	1	GR	1.43	257871	13500057800
3131383	1140	1	GR	1.28	653776	13500057800
3832600	1154	1	GR	1.28	653776	13500057800
3105106	1155	1	GR	1.55	257006	13500057900
3105502	1155	1	GR	1.28	233779	13500057900
3400648	1116	1	GR	1.28	233779	13500057900
3830612	1120	1	GR	1.28	233779	13500057900
3394338	1125	1	GR	1.43	257871	13500057900
3821751	1115	2	GR	2.86	257871	13500057900
3128199	1117	1	GR	1.28	653776	13500057900
3359406	1140	1	GR	1.28	653776	13500057900
3815431	1115	1	GR	1.28	653776	13500057900
1103101	1155	1	GR	2.99	213290	13500058401
1103101	1155	1	GR	2.99	213290	13500058401
1103101	1155	1	GR	2.99	213290	13500058401
1132282	1117	1	GR	2.99	213290	13500058401
1148866	1115	1	GR	2.99	213290	13500058401
1148908	1116	1	GR	2.99	213290	13500058401
1309815	1154	1	GR	2.99	213290	13500058401
1128553	1133	1	GR	2.99	648764	13500058401
1202499	1121	1	GR	2.99	648764	13500058401
1306068	1128	1	GR	2.49	234140	13500058401
1127068	1120	1	GR	2.19	652159	13500058401
1130336	1114	2	GR	4.38	652159	13500058401
1133702	1119	1	GR	2.19	652159	13500058401
1143446	1130	1	GR	2.19	652159	13500058401
1145060	1155	1	GR	2.49	652159	13500058401
1145557	1140	2	GR	4.38	652159	13500058401
1154179	1156	1	GR	2.49	652159	13500058401
1313783	1122	1	GR	2.19	652159	13500058401
1313783	1122	1	GR	2.19	652159	13500058401
1318444	1127	1	GR	2.19	652159	13500058401
1319079	1128	1	GR	2.19	652159	13500058401
1408757	1123	1	GR	2.19	652159	13500058401
1131235	1135	2	GR	5.98	248128	13500058401
3111344	1157	1	GR	2.49	257871	13500058401
3129684	1140	2	GR	4.98	257871	13500058401
3839878	1131	1	GR	2.89	257871	13500058401
1117044	1128	2	GR	6.98	213290	13500068602
1122762	1144	1	GR	3.49	213290	13500068602
1133132	1115	2	GR	6.98	213290	13500068602
1140244	1135	1	GR	3.49	213290	13500068602
1192054	1126	1	GR	3.49	213290	13500068602
1213397	1114	1	GR	3.49	213290	13500068602
1213397	1157	1	GR	3.49	213290	13500068602
1223248	1136	1	GR	3.49	213290	13500068602
1244442	1123	1	GR	3.49	213290	13500068602
1305375	1121	1	GR	3.49	213290	13500068602
1307579	1126	2	GR	6.98	213290	13500068602
1401455	1135	1	GR	3.49	213290	13500068602
1402230	1144	1	GR	3.49	213290	13500068602
1407908	1131	1	GR	3.49	213290	13500068602
1802132	1115	1	GR	3.49	213290	13500068602
1117044	1153	3	GR	10.47	648764	13500068602
1141135	1121	2	GR	6.98	648764	13500068602
1190967	1162	2	GR	6.98	648764	13500068602
1205252	1163	1	GR	3.59	234140	13500068602
1305458	1162	1	GR	3.59	234140	13500068602
1403592	1162	2	GR	7.18	234140	13500068602
1406967	1142	1	GR	3.29	234140	13500068602
1115600	1135	1	GR	2.99	652159	13500068602
1117044	1146	1	GR	2.99	652159	13500068602
1117044	1164	3	GR	10.77	652159	13500068602
1127340	1151	1	GR	2.99	652159	13500068602
1132316	1143	1	GR	2.99	652159	13500068602
1140426	1127	1	GR	2.99	652159	13500068602
1143503	1127	2	GR	5.98	652159	13500068602
1144816	1120	1	GR	2.99	652159	13500068602
1146472	1153	1	GR	2.99	652159	13500068602
1147256	1153	1	GR	2.99	652159	13500068602
1192054	1145	1	GR	2.99	652159	13500068602
1229997	1134	1	GR	2.99	652159	13500068602
1245142	1122	1	GR	2.99	652159	13500068602
1245142	1122	1	GR	2.99	652159	13500068602
1307579	1161	1	GR	3.59	652159	13500068602
1402040	1160	1	GR	3.59	652159	13500068602
1809079	1151	1	GR	2.99	652159	13500068602
1809079	1156	2	GR	7.18	652159	13500068602
1809814	1141	1	GR	2.99	652159	13500068602
1214692	1126	1	GR	3.49	248128	13500068602
1316240	1142	1	GR	3.49	248128	13500068602
3118315	1154	1	GR	2.89	264075	13500068602
3131706	1156	1	GR	3.39	233779	13500068602
3133207	1124	1	GR	3.39	233779	13500068602
3315523	1152	1	GR	3.39	233779	13500068602
3343079	1162	1	GR	3.39	233779	13500068602
3370205	1150	1	GR	3.39	233779	13500068602
3401737	1150	1	GR	3.39	233779	13500068602
3835595	1163	2	GR	6.78	233779	13500068602
3830877	1115	1	GR	2.29	257871	13500068602
3132969	1136	1	GR	3.39	653776	13500068602
3313841	1139	1	GR	3.39	653776	13500068602
3828590	1116	1	GR	3.39	653776	13500068602
3842856	1123	1	GR	3.39	653776	13500068602
1113902	1115	1	GR	3.49	213290	13500068603
1114967	1139	1	GR	3.49	213290	13500068603
1144931	1134	1	GR	3.49	213290	13500068603
1144931	1146	1	GR	3.49	213290	13500068603
1145128	1140	1	GR	3.49	213290	13500068603
1182634	1140	2	GR	6.98	213290	13500068603
1194605	1125	1	GR	3.49	213290	13500068603
1199919	1132	2	GR	6.98	213290	13500068603
1204461	1144	1	GR	3.49	213290	13500068603
1217653	1123	1	GR	3.49	213290	13500068603
1244442	1123	1	GR	3.49	213290	13500068603
1303776	1153	2	GR	6.98	213290	13500068603
1307579	1128	1	GR	3.49	213290	13500068603
1307579	1150	1	GR	3.49	213290	13500068603
1313007	1164	2	GR	6.98	213290	13500068603
1314690	1117	1	GR	3.49	213290	13500068603
1401273	1151	1	GR	3.49	213290	13500068603
1406967	1144	1	GR	3.49	213290	13500068603
1802124	1143	1	GR	3.49	213290	13500068603
1123752	1118	1	GR	3.49	648764	13500068603
1146233	1144	2	GR	6.98	648764	13500068603
1199471	1160	1	GR	3.49	648764	13500068603
1406967	1132	2	GR	6.98	648764	13500068603
1405498	1127	1	GR	3.29	234140	13500068603
1137208	1118	1	GR	2.99	652159	13500068603
1146761	1129	1	GR	2.99	652159	13500068603
1205526	1145	1	GR	2.99	652159	13500068603
1212555	1119	1	GR	2.99	652159	13500068603
1313783	1159	1	GR	3.59	652159	13500068603
3134650	1134	1	GR	2.89	264075	13500068603
3119511	1159	1	GR	3.39	233779	13500068603
3133207	1124	1	GR	3.39	233779	13500068603
3370205	1128	2	GR	6.78	233779	13500068603
3401653	1139	1	GR	3.39	233779	13500068603
3835595	1163	1	GR	3.39	233779	13500068603
3117309	1120	1	GR	2.49	257871	13500068603
3135681	1149	2	GR	5.58	257871	13500068603
3117721	1130	1	GR	3.39	653776	13500068603
3122242	1136	1	GR	3.39	653776	13500068603
3127670	1125	1	GR	3.39	653776	13500068603
3322834	1117	2	GR	6.78	653776	13500068603
3395723	1141	1	GR	3.39	653776	13500068603
3805671	1159	1	GR	3.39	653776	13500068603
1108308	1161	2	GR	6.98	213290	13500068604
1140251	1118	1	GR	3.49	213290	13500068604
1215046	1147	1	GR	3.49	213290	13500068604
1222018	1141	1	GR	3.49	213290	13500068604
1249722	1118	2	GR	6.98	213290	13500068604
1303750	1144	2	GR	6.98	213290	13500068604
1406967	1144	1	GR	3.49	213290	13500068604
1188235	1144	1	GR	3.49	648764	13500068604
1305458	1132	2	GR	6.98	648764	13500068604
1316430	1136	2	GR	6.98	648764	13500068604
1201954	1159	1	GR	3.59	234140	13500068604
1133314	1122	1	GR	2.99	652159	13500068604
1133322	1150	1	GR	2.99	652159	13500068604
1141150	1163	1	GR	3.59	652159	13500068604
1144576	1118	2	GR	5.98	652159	13500068604
1146076	1153	1	GR	2.99	652159	13500068604
1147124	1145	1	GR	2.99	652159	13500068604
1219774	1158	1	GR	3.59	652159	13500068604
1219931	1128	1	GR	2.99	652159	13500068604
1227785	1145	1	GR	2.99	652159	13500068604
1232231	1144	1	GR	2.99	652159	13500068604
1245951	1150	1	GR	2.99	652159	13500068604
1306027	1150	1	GR	2.99	652159	13500068604
1316240	1146	1	GR	2.99	652159	13500068604
1815530	1141	1	GR	2.99	652159	13500068604
1132811	1149	1	GR	3.49	248128	13500068604
1198093	1125	1	GR	3.49	248128	13500068604
1204628	1140	1	GR	3.49	248128	13500068604
1204628	1140	1	GR	3.49	248128	13500068604
1300798	1154	1	GR	3.49	248128	13500068604
1301010	1163	1	GR	3.99	266596	13500068604
3122820	1118	1	GR	2.49	257006	13500068604
3119511	1159	1	GR	3.39	233779	13500068604
3334268	1164	2	GR	6.78	233779	13500068604
3338343	1115	1	GR	2.29	257871	13500068604
3379511	1133	1	GR	2.49	257871	13500068604
3313841	1137	1	GR	3.39	653776	13500068604
3381251	1130	1	GR	3.39	653776	13500068604
3395723	1114	1	GR	3.39	653776	13500068604
3813980	1140	1	GR	3.39	653776	13500068604
1131581	1131	1	GR	3.49	213290	13500068605
1145128	1140	2	GR	6.98	213290	13500068605
1194266	1135	1	GR	3.49	213290	13500068605
1805960	1144	1	GR	3.49	213290	13500068605
1199471	1126	1	GR	3.49	648764	13500068605
1313353	1118	1	GR	3.49	648764	13500068605
1405498	1127	1	GR	3.29	234140	13500068605
1104182	1123	1	GR	2.99	652159	13500068605
1126516	1140	1	GR	2.99	652159	13500068605
1126763	1142	1	GR	2.99	652159	13500068605
1131581	1120	1	GR	2.99	652159	13500068605
1131581	1132	1	GR	2.99	652159	13500068605
1131581	1135	1	GR	2.99	652159	13500068605
1131581	1140	1	GR	2.99	652159	13500068605
1133314	1122	1	GR	2.99	652159	13500068605
1133322	1150	1	GR	2.99	652159	13500068605
1137208	1118	1	GR	2.99	652159	13500068605
1141150	1163	3	GR	10.77	652159	13500068605
1146761	1129	1	GR	2.99	652159	13500068605
1211185	1162	1	GR	3.59	652159	13500068605
1228965	1154	1	GR	3.59	652159	13500068605
1307405	1161	2	GR	7.18	652159	13500068605
1318527	1122	1	GR	2.99	652159	13500068605
1101089	1144	1	GR	3.49	248128	13500068605
1129486	1116	1	GR	3.49	248128	13500068605
1129486	1116	1	GR	3.49	248128	13500068605
3401653	1139	1	GR	3.39	233779	13500068605
3353748	1125	1	GR	2.49	257871	13500068605
1213397	1152	1	GR	3.49	213290	13500068607
1213884	1162	1	GR	3.49	213290	13500068607
1405761	1152	1	GR	3.49	213290	13500068607
1814939	1162	1	GR	3.49	213290	13500068607
1188946	1162	6	GR	20.94	648764	13500068607
1117044	1146	1	GR	3.29	652159	13500068607
1403519	1144	1	GR	3.29	652159	13500068607
1407999	1152	2	GR	6.98	213290	13500068608
1814939	1162	1	GR	3.49	213290	13500068608
1314500	1157	1	GR	3.29	652159	13500068608
1114967	1153	1	GR	3.49	213290	13500068650
1124610	1125	1	GR	3.49	213290	13500068650
1187831	1162	3	GR	10.47	213290	13500068650
1200535	1157	1	GR	3.49	213290	13500068650
1228270	1123	1	GR	3.49	213290	13500068650
1303172	1132	2	GR	6.98	213290	13500068650
1317628	1148	1	GR	3.49	213290	13500068650
1802124	1114	1	GR	3.49	213290	13500068650
1802124	1123	1	GR	3.49	213290	13500068650
1805721	1118	1	GR	3.49	213290	13500068650
1122945	1118	2	GR	6.98	648764	13500068650
1123752	1118	1	GR	3.49	648764	13500068650
1123752	1143	2	GR	6.98	648764	13500068650
1143370	1146	1	GR	3.49	648764	13500068650
1146159	1153	1	GR	3.49	648764	13500068650
1402305	1132	2	GR	6.98	648764	13500068650
1202424	1162	1	GR	3.59	234140	13500068650
1109835	1150	2	GR	5.98	652159	13500068650
1110940	1142	1	GR	2.99	652159	13500068650
1122762	1148	1	GR	2.99	652159	13500068650
1132910	1118	1	GR	2.99	652159	13500068650
1133108	1128	3	GR	8.97	652159	13500068650
1140830	1141	1	GR	2.99	652159	13500068650
1144402	1131	1	GR	2.99	652159	13500068650
1144410	1118	1	GR	2.99	652159	13500068650
1192948	1154	1	GR	2.99	652159	13500068650
1195024	1116	1	GR	2.99	652159	13500068650
1206839	1127	1	GR	2.99	652159	13500068650
1206839	1127	1	GR	2.99	652159	13500068650
1225136	1144	1	GR	2.99	652159	13500068650
1313783	1140	1	GR	2.99	652159	13500068650
1400093	1131	1	GR	2.99	652159	13500068650
1408138	1119	1	GR	2.99	652159	13500068650
1408138	1124	1	GR	2.99	652159	13500068650
1408526	1131	3	GR	8.97	652159	13500068650
1122762	1126	1	GR	3.49	248128	13500068650
1318782	1123	1	GR	3.49	248128	13500068650
3105403	1125	1	GR	2.89	264075	13500068650
3118315	1154	1	GR	2.89	264075	13500068650
3842542	1125	1	GR	3.39	653776	13500068650
1133090	1123	2	GR	6.98	213290	13500068660
1133090	1132	2	GR	6.98	213290	13500068660
1133090	1153	4	GR	13.96	213290	13500068660
1187831	1162	1	GR	3.49	213290	13500068660
1222018	1141	1	GR	3.49	213290	13500068660
1249722	1118	1	GR	3.49	213290	13500068660
1311332	1146	1	GR	3.49	213290	13500068660
1312843	1151	1	GR	3.49	213290	13500068660
1805721	1144	1	GR	3.49	213290	13500068660
1194639	1136	1	GR	3.49	648764	13500068660
1313353	1144	2	GR	6.98	648764	13500068660
1405498	1135	1	GR	3.49	648764	13500068660
1110940	1118	1	GR	2.99	652159	13500068660
1110940	1124	1	GR	2.99	652159	13500068660
1110940	1127	2	GR	5.98	652159	13500068660
1128736	1153	1	GR	2.99	652159	13500068660
1129205	1140	2	GR	5.98	652159	13500068660
1132548	1154	1	GR	3.59	652159	13500068660
1139691	1124	1	GR	2.99	652159	13500068660
1147017	1155	1	GR	3.59	652159	13500068660
1182352	1161	1	GR	3.59	652159	13500068660
1197236	1132	1	GR	2.99	652159	13500068660
1214981	1150	1	GR	2.99	652159	13500068660
1214981	1150	1	GR	2.99	652159	13500068660
1228627	1141	1	GR	2.99	652159	13500068660
1228627	1145	1	GR	2.99	652159	13500068660
1245951	1145	1	GR	2.99	652159	13500068660
1314302	1139	1	GR	2.99	652159	13500068660
1402834	1128	1	GR	2.99	652159	13500068660
1402834	1128	1	GR	2.99	652159	13500068660
1402834	1133	1	GR	2.99	652159	13500068660
1402834	1133	1	GR	2.99	652159	13500068660
1402834	1163	1	GR	3.59	652159	13500068660
1403519	1139	1	GR	2.99	652159	13500068660
1406173	1118	1	GR	2.99	652159	13500068660
1406207	1128	1	GR	2.99	652159	13500068660
1809269	1150	1	GR	2.99	652159	13500068660
1811513	1131	1	GR	2.99	652159	13500068660
1811976	1145	1	GR	2.99	652159	13500068660
1129486	1127	1	GR	3.49	248128	13500068660
1129486	1127	1	GR	3.49	248128	13500068660
1198093	1135	1	GR	3.49	248128	13500068660
1401174	1140	1	GR	3.49	248128	13500068660
3122820	1118	3	GR	7.47	257006	13500068660
3113027	1160	1	GR	3.39	653776	13500068660
3803148	1154	1	GR	3.39	653776	13500068660
1144378	1132	1	GR	3.49	213290	13500068670
1227538	1115	1	GR	3.49	213290	13500068670
1246066	1115	4	GR	13.96	213290	13500068670
1307140	1132	1	GR	3.49	213290	13500068670
1314336	1136	2	GR	6.98	213290	13500068670
1404418	1144	1	GR	3.49	213290	13500068670
1146233	1153	1	GR	3.49	648764	13500068670
1197186	1157	1	GR	3.49	648764	13500068670
1216895	1114	1	GR	3.49	648764	13500068670
1216895	1129	1	GR	3.49	648764	13500068670
1310227	1130	1	GR	3.49	648764	13500068670
1116681	1146	2	GR	6.58	234140	13500068670
1118331	1150	1	GR	3.59	234140	13500068670
1309849	1154	1	GR	3.59	234140	13500068670
1132548	1159	1	GR	3.59	652159	13500068670
1206839	1127	1	GR	2.99	652159	13500068670
1246108	1127	1	GR	2.99	652159	13500068670
1302000	1119	1	GR	2.99	652159	13500068670
1313783	1118	1	GR	2.99	652159	13500068670
1313783	1131	1	GR	2.99	652159	13500068670
1313783	1145	1	GR	2.99	652159	13500068670
1406173	1118	1	GR	2.99	652159	13500068670
1803148	1140	1	GR	2.99	652159	13500068670
1804054	1142	1	GR	2.99	652159	13500068670
1809079	1135	1	GR	2.99	652159	13500068670
1315077	1132	1	GR	3.49	248128	13500068670
3808394	1165	1	GR	2.89	264075	13500068670
3805671	1136	1	GR	3.39	233779	13500068670
3336750	1126	1	GR	3.29	257871	13500068670
1132282	1129	1	GR	3.49	213290	13500068680
1212076	1131	1	GR	3.49	213290	13500068680
1312843	1141	1	GR	3.49	213290	13500068680
1401745	1124	1	GR	3.49	648764	13500068680
1204636	1132	1	GR	1.49	652159	13500068680
1206839	1131	1	GR	1.49	652159	13500068680
1213199	1125	1	GR	2.99	652159	13500068680
1228627	1145	1	GR	1.49	652159	13500068680
1313783	1118	1	GR	2.99	652159	13500068680
1407890	1125	1	GR	2.99	652159	13500068680
1305458	1130	1	GR	3.49	248128	13500068680
1305458	1130	1	GR	3.49	248128	13500068680
1404194	1135	1	GR	3.49	248128	13500068680
1107235	1120	1	GR	2.99	248128	13500068690
1131235	1135	1	GR	2.99	248128	13500068690
1313346	1135	1	GR	2.99	248128	13500068690
3134650	1129	1	GR	2.29	264075	13500068690
3134650	1134	1	GR	2.29	264075	13500068690
3112698	1115	1	GR	2.69	653776	13500068690
1126607	1126	1	GR	1.95	652159	13500068692
1126607	1129	1	GR	1.95	652159	13500068692
1131458	1127	2	GR	3.9	652159	13500068692
1133496	1122	1	GR	1.95	652159	13500068692
1133496	1122	1	GR	1.95	652159	13500068692
1133496	1124	1	GR	1.95	652159	13500068692
1133496	1125	1	GR	1.95	652159	13500068692
1138222	1122	1	GR	1.95	652159	13500068692
1142448	1124	1	GR	1.95	652159	13500068692
1142448	1124	1	GR	1.95	652159	13500068692
1142448	1124	1	GR	1.95	652159	13500068692
1143503	1122	2	GR	3.9	652159	13500068692
1144188	1122	1	GR	1.95	652159	13500068692
1148999	1123	1	GR	1.95	652159	13500068692
1302984	1125	3	GR	5.85	652159	13500068692
1313783	1126	2	GR	3.9	652159	13500068692
1313783	1128	1	GR	1.95	652159	13500068692
1316240	1124	1	GR	1.95	652159	13500068692
1400622	1122	1	GR	1.95	652159	13500068692
1400812	1124	1	GR	1.95	652159	13500068692
1400812	1124	1	GR	1.95	652159	13500068692
1402560	1123	1	GR	1.95	652159	13500068692
1403014	1128	3	GR	5.85	652159	13500068692
1403782	1122	2	GR	3.9	652159	13500068692
1809079	1127	1	GR	1.95	652159	13500068692
1809855	1122	2	GR	3.9	652159	13500068692
1150037	1154	1	GR	2.99	213290	13500068699
1183053	1151	2	GR	5.98	213290	13500068699
1202531	1155	1	GR	2.99	213290	13500068699
1232561	1155	1	GR	2.99	213290	13500068699
1218008	1161	2	GR	5.98	648764	13500068699
1229609	1160	1	GR	2.99	648764	13500068699
1131581	1160	1	GR	2.99	652159	13500068699
1133181	1158	1	GR	2.99	652159	13500068699
1143768	1156	1	GR	2.99	652159	13500068699
1143768	1156	1	GR	2.99	652159	13500068699
1213785	1158	1	GR	2.99	652159	13500068699
1245068	1161	1	GR	2.99	652159	13500068699
1318303	1158	1	GR	2.99	652159	13500068699
1809079	1157	2	GR	5.98	652159	13500068699
1809079	1160	1	GR	2.99	652159	13500068699
1809079	1161	1	GR	2.99	652159	13500068699
3122820	1140	3	GR	7.47	264075	13500068699
3128215	1137	1	GR	2.49	257871	13500068699
3104976	1164	1	GR	2.69	653776	13500068699
3104976	1165	2	GR	5.38	653776	13500068699
3135350	1164	2	GR	5.38	653776	13500068699
1244715	1124	1	GR	4.29	652159	13500078590
1306530	1164	1	GR	4.29	652159	13500078590
1404665	1146	1	GR	5.49	266596	13500078590
3353490	1139	1	GR	3.39	264075	13500078590
3106435	1117	1	GR	4.49	257871	13500078590
3106435	1133	1	GR	4.39	257871	13500078590
1100503	1120	1	GR	2.89	248128	13700000290
1407353	1158	2	GR	5.78	248128	13700000290
3114041	1162	2	GR	3.94	233779	13700000290
3100925	1119	1	GR	1.69	257871	13700000290
3109801	1130	1	GR	1.97	653776	13700000290
3116673	1128	2	GR	3.94	653776	13700000290
3117671	1143	2	GR	3.94	653776	13700000290
3117671	1152	2	GR	3.94	653776	13700000290
3120675	1116	1	GR	1.97	653776	13700000290
3345819	1132	1	GR	1.97	653776	13700000290
1123810	1123	1	GR	1.99	234140	13700000867
1138420	1135	2	GR	3.98	234140	13700000867
1216168	1124	1	GR	1.99	234140	13700000867
1401562	1130	1	GR	1.99	234140	13700000867
1404004	1120	1	GR	1.99	234140	13700000867
1117622	1141	1	GR	1.99	652159	13700000867
1130104	1119	1	GR	1.99	652159	13700000867
1132696	1152	1	GR	1.99	652159	13700000867
1134064	1114	2	GR	3.98	652159	13700000867
1137737	1149	1	GR	1.99	652159	13700000867
1144519	1144	1	GR	1.99	652159	13700000867
1146027	1152	1	GR	1.99	652159	13700000867
1200550	1162	1	GR	2.49	652159	13700000867
1301614	1142	1	GR	1.99	652159	13700000867
1400697	1149	1	GR	1.99	652159	13700000867
